link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/amazing-unknown-buildings_us_5bb26788e4b0171db6a00e49,The Most Amazing (Unknown) Buildings In the World,CULTURE & ARTS,"Another trend in “forgotten architecture” is for Eastern European landmarks, whose history is heavily affected by the area’s",Katherine Brooks,2013-10-26
https://www.huffingtonpost.com/entry/shipwreck-photos_us_5bb26785e4b0171db6a00cab,"1,000 Epic Shipwreck Photos Reveal The Dangerous History Of Life At Sea",CULTURE & ARTS,"Admittedly, it's difficult to accurately frame the dynamic intensity of a crashing wave, but one family of 19th century photojournalists",Katherine Brooks,2013-10-26
https://www.huffingtonpost.com/entry/banksy-dog_us_5bb2677fe4b0171db6a00a0a,"Meet Franksy, Banksy's Biggest (Canine) Fan",CULTURE & ARTS,"If you've roamed the internet at all in the past month, you almost surely know who Banksy is and probably know who Hanksy",,2013-10-26
https://www.huffingtonpost.com/entry/christopher-colville_us_5bb26788e4b0171db6a00e4b,Christopher Colville on the ImageBlog,CULTURE & ARTS,"Untitled W.O.F .04-08-13 8.5x 6 5/8. Unique gunpowder generated silver gelatin print, 2013. I am excited to share these new","Christopher Colville, Contributor
Contributor",2013-10-26
https://www.huffingtonpost.com/entry/paula-modersohnbecker-the_us_5bb26757e4b0171db6a00580,Paula Modersohn-Becker: The First Modern Woman Artist,CULTURE & ARTS,"Paula Modersohn-Becker: The First Modern Woman Artist, by Diane Radycki, relates the personal story and artistic history of a woman that has much to offer today's audiences.","Marcia G. Yerman, Contributor
Writer on women's issues, human rights, environment and culture",2013-10-20
https://www.huffingtonpost.com/entry/totem-cirque-du-soleil-sa_us_5bb26746e4b0171db6a0014c,"Totem, Cirque du Soleil, San Pedro, CA",CULTURE & ARTS,"If you could amend the Nobel Prize charter to consolidate all the individual awards into one, Cirque du Soleil's ""Totem,"" written and directed by Robert Lepage, at the Port of Los Angeles in San Pedro would be the first, if not only, recipient.","James Scarborough, Contributor
Writer",2013-10-20
https://www.huffingtonpost.com/entry/do-ho-suh_us_5bb2673ee4b0171db6a000d4,Do Ho Suh Turns Household Appliances Into Ghostly Specimens,CULTURE & ARTS,"Through his works, Suh envisions the home as a site for the uncanny to grow and play, mirroring the unsettling middle ground",,2013-10-20
https://www.huffingtonpost.com/entry/why-kansas-city-swing-mea_us_5bb26757e4b0171db6a00589,Why Kansas City Swing Means So Much to Me,CULTURE & ARTS,"He was famous among black fans who watched him play and white fans who would read about him in the paper. When he finally was called into the major leagues in his forties, by far the oldest rookie ever, he said this: ""Age is a matter of mind over matter. If you don't mind, it don't matter.""","Trey Ellis, Contributor
Novelist, screenwriter, essayist",2013-10-19
https://www.huffingtonpost.com/entry/these-artists-were-brough_us_5bb26757e4b0171db6a005ac,"These Artists Were Brought to You By the Letter ""C""",CULTURE & ARTS,"As I struggled to find a link for two reviews, I noticed that two words which kept coming to mind shared the same first two letters (""C"" and ""H""). So I decided to look them both up on Wikipedia. The results were fascinating","George Heymont, Contributor
San Francisco-based arts critic",2013-10-19
https://www.huffingtonpost.com/entry/must-see-public-art_us_5bb26751e4b0171db6a00480,"14 New, Must-See Public Artworks Across the Globe",CULTURE & ARTS,"On the eve of her 100th birthday (November 21), the renowned Japan-born Brazil-based artist Tomie Ohtake just launched a","ARTINFO, Contributor
The online authority for art news and gallery reviews",2013-10-19
https://www.huffingtonpost.com/entry/hetain-patel_us_5bb26752e4b0171db6a004a9,"Artist Hetain Patel Turns Old Ford Into Transformer (VIDEO, PHOTOS)",CULTURE & ARTS,"Patel and his dad stand in front of the completed Transformer. ""My first car was a 1988 Ford Fiesta gifted to me by my father",,2013-10-19
https://www.huffingtonpost.com/entry/alex-solis_us_5bb2670ae4b0171db69ff7f6,Alex Solis' Über-Creative Instagram Makes Us Feel Bad About Our Own Instagrams,CULTURE & ARTS,You thought your filtered selfies were artsy? Wait until you see the quirky brilliance that lives and breathes on the Instagram,,2013-10-13
https://www.huffingtonpost.com/entry/stage-door-the-glass-mena_us_5bb26739e4b0171db69ffee5,"Stage Door: The Glass Menagerie, Arguendo",CULTURE & ARTS,"Tennessee Williams turned his life into art. The blueprint for his family travails, The Glass Menagerie, put him on the theatrical map in 1944, creating indelible characters. His ""memory play,"" in its latest Broadway revival at the Booth Theater, is stunning.","Fern Siegel, Contributor
Deputy Editor, MediaPost",2013-10-13
https://www.huffingtonpost.comhttp://www.nytimes.com/2013/10/13/opinion/sunday/is-music-the-key-to-success.html?src=me&ref=general&_r=1&&gwh=FECCCBAF995647B446ADA4DD8449DCD3,Is Music The Key To Success? - NYTimes.com,CULTURE & ARTS,"CONDOLEEZZA RICE trained to be a concert pianist. Alan Greenspan, former chairman of the Federal Reserve, was a professional",,2013-10-13
https://www.huffingtonpost.com/entry/architect-doll-houses_us_5bb2673ae4b0171db69fff19,20 Famous Architects Design Doll Houses For Kids,CULTURE & ARTS,AMODELS. Image Courtesy of A Dolls Mae. Image Courtesy of A Dolls Dolls’ House Designs for KIDS Unveiled originally appeared,Katherine Brooks,2013-10-13
https://www.huffingtonpost.com/entry/first-nighter-brittens-mi_us_5bb2673ae4b0171db69fff1b,"First Nighter: Britten's ""Midsummer Night's Dream"" Dreamy at the Met",CULTURE & ARTS,Looking over the relatively lighter crowd coursing into the first revival of Benjamin Britten's Midsummer Night's Dream at,"David Finkle, Contributor
Writer, Drama Critic",2013-10-13
https://www.huffingtonpost.com/entry/beautiful-lego_us_5bb26738e4b0171db69ffe11,7 Out Of Control Lego Sculptures That Will Leave You Speechless,CULTURE & ARTS,3. The DJ Turntables DJ Console (2007) © Kevin Guoh 1. The Terrifying Fortune Demon The Fortune Demon (2012) © Mihai Marius,,2013-10-13
https://www.huffingtonpost.com/entry/man-ray-prints_us_5bb26732e4b0171db69ffc77,"Bold Exhibition Explores Man Ray's Other Passion, Printmaking",CULTURE & ARTS,"Behold, the best proof out there that Man Ray was as much a painter and printmaker as he was a photographer. Enjoy. Poire",,2013-10-12
https://www.huffingtonpost.com/entry/may-the-lord-take-a-liken_us_5bb26738e4b0171db69ffe66,"May the Lord Take a Liken To You, North By South Theatre Los Angeles, Glendale, CA",CULTURE & ARTS,"May the Lord Take a Liken To You describes a story of martyrs to causes, of following leaders because they're charismatic but whose motives, upon closer inspection, are not pristine","James Scarborough, Contributor
Writer",2013-10-12
https://www.huffingtonpost.com/entry/agents-of-change_us_5bb26739e4b0171db69ffe8a,Agents of Change,CULTURE & ARTS,"The 2013 San Francisco Jewish Film Festival included documentaries about two men with as much chutzpah as blood flowing through their veins. While not an international celebrity, each is a heroic figure in his own right.","George Heymont, Contributor
San Francisco-based arts critic",2013-10-12
https://www.huffingtonpost.com/entry/angel-of-peace-award-gran_us_5bb26739e4b0171db69ffec5,Angel of Peace Award Granted for Extreme Good,CULTURE & ARTS,"I am Founder of the Peace Angels Project whose sole function is to melt down weapons indigenous to a region, and create Peace Angel monuments to strengthen the power of place.","Lin Evola, Contributor
Creator, Peace Angels Project",2013-10-12
https://www.huffingtonpost.com/entry/character-assassin-act-ou_us_5bb26681e4b0171db69ff6e7,"Character Assassin, Act Out Mystery Theatre, Long Beach, CA",CULTURE & ARTS,"Don't play with your food. That's our what parents used to say. Perhaps they'd be a little more obliging if they could see Act Out Mystery Theatre's Character Assassin, staged at the Reef Restaurant.","James Scarborough, Contributor
Writer",2013-10-06
https://www.huffingtonpost.com/entry/osma-harvilahti_us_5bb26643e4b0171db69ff0cc,A Stunning (Color Coordinated) Photo Journey Through Kenya,CULTURE & ARTS,"Normally we'd expect a photographic documentation of a foreign country to take us on of people, places and things. The nouns",,2013-10-05
https://www.huffingtonpost.com/entry/impossible-dreams_us_5bb26680e4b0171db69ff67e,Impossible Dreams,CULTURE & ARTS,"While it's possible that those who aspire to less enjoy life more, I have no doubt that every generation of humanity has had its ass kicked by reality.","George Heymont, Contributor
San Francisco-based arts critic",2013-10-05
https://www.huffingtonpost.com/entry/alchemy-and-star-stuff-th_us_5bb26680e4b0171db69ff5f0,Alchemy and Star Stuff: The Work of Adam Lovitz,CULTURE & ARTS,"According to Lovitz himself, the interconnectedness of all things in the universe, and the notion that we are all made of cosmic dust, inspire much of his creative activity.","Julia Clift, Contributor
artist",2013-10-05
https://www.huffingtonpost.com/entry/modern-nature-georgia-oke_us_5bb2667fe4b0171db69ff595,'Modern Nature' Exhibit Explores Georgia O'Keeffe's Love Affair With The Adirondacks,CULTURE & ARTS,"Georgia O’Keeffe, Petunia No. 2, 1924. Oil on canvas, 36 x 30. Georgia O’Keeffe Museum. Gift of The Burnett Foundation and",,2013-10-05
https://www.huffingtonpost.com/entry/first-nighter-massive-att_us_5bb2662fe4b0171db69feef3,"First Nighter: ""Massive Attack V Adam Curtis"" Explains Today's World But Not Really",CULTURE & ARTS,"Massive Attack, by the way, was seen from time to time when the three screens at the end of the hall were backlit. (There","David Finkle, Contributor
Writer, Drama Critic",2013-09-29
https://www.huffingtonpost.com/entry/andy-warhol-books_us_5bb265e0e4b0171db69fe9f3,New Exhibition Explores Andy Warhol's Relationship With Books,CULTURE & ARTS,"A new exhibition titled ""Reading Andy Warhol"" is out to explore the still mysterious relationship between the image-obsessed",,2013-09-29
https://www.huffingtonpost.com/entry/korean-femininity-art_us_5bb265e2e4b0171db69fead1,'K-Surrogates' Examines Femininity In Contemporary Korea,CULTURE & ARTS,"""K-Surrogates,"" co-curated by Gary Krimershmoys and Jieun Seo, runs fro September 26 until November 9, 2013 at (Art) AMALGAMATED",Priscilla Frank,2013-09-29
https://www.huffingtonpost.com/entry/damaged-goods_us_5bb2662ae4b0171db69fee6b,Damaged Goods,CULTURE & ARTS,"While popular mythology might suggest that most gay men are handsome, buff, financially secure and enjoy active social lives, that's not always the case.","George Heymont, Contributor
San Francisco-based arts critic",2013-09-28
https://www.huffingtonpost.com/entry/umelt-rides-again_us_5bb2662ae4b0171db69fee74,U-Melt Rides Again,CULTURE & ARTS,"Last Saturday, the New York based improvisational-progressive band, U-Melt, played their first show in nearly three years to a packed house at the Brooklyn Bowl in Williamsburg.","Roger Weisman, Contributor
Playwright, raconteur, and media/culture writer",2013-09-28
https://www.huffingtonpost.com/entry/the-glass-menagerie-review_us_5bb2662ae4b0171db69fee7c,A Shattered 'Glass Menagerie',CULTURE & ARTS,"Is there anyone who pretends to know anything about the theatre who has not seen or read The Glass Menagerie?  It's the production that counts, and there have been entirely too many to count.","Rex Reed, Contributor
Film and theatre critic",2013-09-28
https://www.huffingtonpost.com/entry/nyff-guide-week-1-top-5-m_us_5bb26628e4b0171db69fedc3,"NYFF Guide, Week 1: Top 5 Must-See Films",CULTURE & ARTS,"As the festival opens Friday with the premiere of Captain Phillips, starring Tom Hanks, ARTINFO has chosen its top five films to see in the first week of the festival.","ARTINFO, Contributor
The online authority for art news and gallery reviews",2013-09-28
https://www.huffingtonpost.com/entry/alien-she_us_5bb2658ee4b0171db69fdd55,First Riot Grrrl Exhibition Explores The Lasting Impact Of The Punk Feminist Movement,CULTURE & ARTS,"The Riot Grrrl movement exploded in the 1990s, bringing feminist perspectives to the forefront of punk culture. Using zines",Katherine Brooks,2013-09-28
https://www.huffingtonpost.com/entry/monopoly-in-real-life_us_5bb26629e4b0171db69fedde,Photographer Captures The Monopoly Properties In Real Life,CULTURE & ARTS,"h/t Petapixel It's always nice to know where your money's going, even if that money is fictional paper bills used in the",,2013-09-28
https://www.huffingtonpost.com/entry/hashtags-art-as-response_us_5bb26629e4b0171db69fedea,Art as Response to Attacks on LGBT Rights in Russia on the Eve of the Sochi Olympics,CULTURE & ARTS,"Against the backdrop of increasing, institutionalized homophobia in Russia, I looked for positive and realistic images of LGBT Russians. As a photography historian and film curator, I am aware of the potency of visual representation -- the affirming power of self-representation in particular.","Liena Vayzman, Contributor
Visiting Assistant Professor of Art History, Wesleyan University",2013-09-28
https://www.huffingtonpost.com/entry/movies-kubricks-2001-a_us_5bb265d7e4b0171db69fe79b,Kubrick's 2001: A Space Odyssey Wows in Concert,CULTURE & ARTS,I imagine it's been a long time since the New York Philharmonic played with so much chatter going on in the audience. But the screening of 2001: A Space Odyssey was more like a pops concert than their usual fare.,"Michael Giltz, Contributor
BookFilter creator",2013-09-22
https://www.huffingtonpost.com/entry/isabella-rozendaal_us_5bb265b0e4b0171db69fe3cd,Strange And Beautiful Hunting Rituals From Around The World,CULTURE & ARTS,"Rozendaal embarked on the project in 2009 and expects to continue until 2015, traveling the world and documenting the rituals",,2013-09-22
https://www.huffingtonpost.com/entry/led-sun-video_us_5bb265ace4b0171db69fe2d1,Artists Bring Giant LED Sun To Darkest Parts Of The World,CULTURE & ARTS,Norwegian artists Lisa Pacini and Christine Istad are on a seemingly impossible mission to bring sunlight to the parts of,,2013-09-22
https://www.huffingtonpost.com/entry/the-devil-is-in-the-detai_us_5bb265d7e4b0171db69fe6de,The Devil Is in the Details,CULTURE & ARTS,"The moment in which a critical truth is revealed needs to be carefully placed for maximum impact. Several shorts presented this year by Frameline 37 and Theatre Rhinoceros show how the ""reveal"" may be acutely ironic and come out of left field.","George Heymont, Contributor
San Francisco-based arts critic",2013-09-21
