link,headline,category,short_description,authors,date
https://www.huffingtonpost.com/entry/innovation-steam-awards-g_b_8547204.html,InnOvation STEAM Awards Given to 8 Schools,EDUCATION,"In Washington, D.C. earlier this month, The Ovation Foundation, the President's Committee on the Arts and the Humanities and Americans for the Arts met to formally recognize 10 schools who ""use the arts to make STEM  subjects more accessible and engaging to students and are able to mutually strengthen arts and STEM learning.""","John M. Eger, Contributor John M. Eger, Van Deerlin Endowed Chair of Communications and...",2015-11-14
https://www.huffingtonpost.com/entry/the-global-search-for-edu_b_8110814.html,The Global Search for Education: The New Higher Ed,EDUCATION,,"C. M. Rubin, ContributorBlogger and author, 'The Real Alice in Wonderland'",2015-11-08
https://www.huffingtonpost.com/entry/how-assesments-can-ruin-s_b_8506310.html,How Assesments Can Ruin Standards,EDUCATION,"I think there are plenty of reasons to oppose national standards no matter what standards they are, and plenty of reasons to believe that no set of national standards will ever accomplish any of the goals set for them. But let's set all of that aside for a moment and talk about how the very attempt to assess standards-based outcomes ruins those standards.","Peter Greene, ContributorTeacher and writer; blogger, curmudgucation.blogspot.com",2015-11-08
https://www.huffingtonpost.comhttp://www.slate.com/blogs/moneybox/2015/10/29/law_schools_are_admitting_too_many_poorly_qualified_students.html,Desperate Law Schools Are Admitting Way Too Many Poorly Qualified Students,EDUCATION,"As their application numbers collapsed in recent years, a good number of law schools were forced to choose between their",,2015-10-31
https://www.huffingtonpost.com/entry/how-many-tests-do-us-kids-take_us_562ec1b4e4b00aa54a4af3f2,Study: Kids Take 100-Plus Required Tests Through 12th Grade,EDUCATION,"Also, nearly half of school districts wait months to get test results back.","JENNIFER C. KERR and JOSH LEDERMAN, AP",2015-10-27
https://www.huffingtonpost.com/entry/race-in-america-changing_b_8323992.html,Race in America: Changing Reality By Facing It,EDUCATION,"The presumption of innocence, the benefit of the doubt, walking without worrying -- these should not be hallmarks of white privilege. They are human rights that should be enjoyed by all.","Randi Weingarten, ContributorPresident, American Federation of Teachers",2015-10-18
https://www.huffingtonpost.com/entry/educating-for-democracy-s_b_8319858.html,Educating for Democracy: Something of Value,EDUCATION,"The recent series of shootings on college campuses reminded me of how fragile our ""civilization"" really is, hanging by a thread of ""normalcy.""","Joel Shatzky, ContributorEducation writer",2015-10-17
https://www.huffingtonpost.com/entry/theres-no-more-valuable-i_b_8271138.html,There's No More Valuable Investment Than in a Girl's Education,EDUCATION,"Like many women today, I wear several different hats. I was the African girl child and now am an African woman, mother to the African girl child whose plight and potential I consider my own.","Up For School, ContributorGlobal education movement",2015-10-11
https://www.huffingtonpost.com/entry/getting-serious-about-opp_b_8199366.html,Getting Serious About Opportunity For All,EDUCATION,Young people have shown how hard they are willing to work to claim their right to education. Now we all must work harder to make sure that we target those left behind so that all children and young people everywhere have equal opportunities no matter where they live.,"Justin van Fleet, Ph.D, ContributorJustin van Fleet is​ the Director of the International Commiss...",2015-09-26
https://www.huffingtonpost.com/entry/mark-zuckerberg-newark-schools_us_560103b1e4b08820d919ff73,Newark Schools Still Struggling Despite Facebook Donation,EDUCATION,"There have been some positive changes, but Newark has a long way to go.",Alana Horowitz Satlin,2015-09-22
https://www.huffingtonpost.com/entry/donald-trump-vaccines-is-_b_8161370.html,Donald Trump & Vaccines: Is He Ready To Be Responsible For A Children's Epidemic?,EDUCATION,"Donald Trump may be a big blowhard, espousing his belief that there's a link between vaccines and autism based on no medical facts. But with the bully pulpit he has, he can influence parents to not vaccinate their children and the price could be deadly.","Bonnie Fuller, ContributorPresident & Editor-in-Chief, HollywoodLife.com",2015-09-19
https://www.huffingtonpost.com/entry/seattle-teachers-strike-on-first-day-of-school_us_55f00f8fe4b002d5c0774a5a,Seattle Teachers Strike On First Day Of School,EDUCATION,"""We didn't want to strike, and it seems to be the only way to have a dialogue with our senior administration.""",,2015-09-09
https://www.huffingtonpost.com/entry/a-teachers-labor-day-plea_b_8094280.html,A Teacher's Labor Day Plea to School Reformers,EDUCATION,"In union there is strength. That was why it is so sad that Secretary of Education Arne Duncan, i.e. Scott Walker lite, and the Obama administration help pave the way for his union-bashing and did little to help working people in the Wisconsin recall campaigns.","John Thompson, ContributorAward-winning historian and inner-city teacher",2015-09-07
https://www.huffingtonpost.com/entry/we-salute-you-gwen-morgan_b_8099216.html,"We Salute You, Gwen Morgan",EDUCATION,Every parent who is looking for better quality in child care also owes Gwen a profound thank you.  For ten years -- between 1985 and 1995 -- Gwen compiled annual reports on each states' child care licensing standards.,"Ellen Galinsky, ContributorPresident, Families and Work Institute, Author, ""Mind in the M...",2015-09-07
https://www.huffingtonpost.com/entry/employers-take-note-peopl_b_8091858.html,Employers Take Note: People with Autism Ideally Suited to Fill Critical STEM Jobs,EDUCATION,,"Carol Glazer, ContributorPresident, National Organization on Disability",2015-09-05
https://www.huffingtonpost.com/entry/hey-adults-stop-telling-g_b_8091758.html,"Hey adults, stop telling gamers to stop gaming. Instead, respect, and redirect.",EDUCATION,,"Caleb Clark, ContributorAnd educational technologist and daddy blogger (achydad.com) i...",2015-09-05
https://www.huffingtonpost.com/entry/a-moonshot-in-education-i_b_8028052.html,A Moonshot in Education Innovation: Amsterdam Goes Bottoms Up,EDUCATION,"Bottom line is that we simply don't know the future, and bureaucratic and highly regulated education systems are inherently inapt to respond to imminent learning opportunities and other emerging circumstances connected to the digital age.","Esther Wojcicki, ContributorJournalism/English teacher",2015-08-23
https://www.huffingtonpost.com/entry/judge-rules-latest-pearso_b_7961796.html,Judge Rules Latest Pearson/NYSED Test Does Not Discriminate -- So Far,EDUCATION,"On August 7, 2015 Kimba M. Wood of Federal District Court in Manhattan ruled that the ALST, the latest rendition of the Pearson/New York State Education Department literacy test for teacher certification candidates, does not discriminate against minority group members","Alan Singer, ContributorSocial studies educator, Hofstra University, my opinions, of c...",2015-08-09
https://www.huffingtonpost.com/entry/my-students-dont-need-mor_b_7958716.html,My Students Don't Need More Debt,EDUCATION,"My students are left facing a quandary: if they don't spend thousands of dollars to get educated, they won't end up earning the money they need to afford a middle class lifestyle. But if they borrow the thousands of dollars for an education, they'll end up spending their careers burdened by debt.","Ehsan Zaffar, ContributorTeacher, Advocate, Public Servant. I help build resilient comm...",2015-08-08
https://www.huffingtonpost.com/entry/how-to-choose-the-right-s_b_7874398.html,How To Choose The Right Student Loan Repayment Plan,EDUCATION,"The right repayment plan for you will depend on your income, credit history and many other factors such as your ability to support higher monthly repayments. This article looks at how to pick the best student loan repayment plan for you.","Stephen Dash, ContributorStudent loan expert, CEO of Credible",2015-07-26
https://www.huffingtonpost.com/entry/the-power-of-collective-v_b_7827116.html,The Power of Collective Voice,EDUCATION,"Through the union, educators are raising our collective voice. Together with parents and students, educators are turning the tide.  Teaching is our heart. Our students are our soul. And the union is our spine. When educators raise their voice and their power, we can reclaim the promise of public education.","Randi Weingarten, ContributorPresident, American Federation of Teachers",2015-07-19
https://www.huffingtonpost.com/entry/will-the-new-jersey-lotto_b_7780160.html,Will the New Jersey Lotto Help Student Loan Borrowers?,EDUCATION,"For some graduates, paying off their student debt just became a gamble. Student loan debt has become an increasingly pressing crisis in the past several years, with politicians all suggesting solutions to help graduates pay off their student loans. New Jersey Assemblyman John Burzichelli recently proposed a student loan debt lottery.","Stephen Dash, ContributorStudent loan expert, CEO of Credible",2015-07-12
https://www.huffingtonpost.com/entry/jonathan-kozols-death-at_b_7730446.html,Jonathan Kozol's Death at an Early Age Is Still a Must-Read,EDUCATION,Rereading Jonathan Kozol's Death at an Early Age on the 50th anniversary of his firing from the Boston Public School System is to be forced to confront the unrelenting horror of school segregation.,"John Thompson, ContributorAward-winning historian and inner-city teacher",2015-07-11
https://www.huffingtonpost.com/entry/getting-out-from-under-st_b_7774056.html,Getting Out From Under: Student Loans for Teachers,EDUCATION,"If you are a teacher or studying to be a teacher, you might be concerned about paying back your student loans. Even for the most frugal planners, student loan debt is a reality that many students and graduates face today.","Stephen Dash, ContributorStudent loan expert, CEO of Credible",2015-07-11
https://www.huffingtonpost.com/entry/the-teacher-as-expert-movement_b_7524784.html,The Teacher as Expert Movement,EDUCATION,"As unpopular as I feel this may sound, I think we, as teachers, must recognize aspects of how we have traditionally gone about our work that has contributed to this sentiment. I see three main issues: transparency, abdication, and best v. good enough.","Chris Crouch, ContributorEducator",2015-07-06
https://www.huffingtonpost.com/entry/keys-to-understanding-you_b_7728468.html,Keys to Understanding Your Student Loans While in School,EDUCATION,"It's no secret that most college graduates need student loans to help pay for college. In fact, many students take out multiple student loans with differing repayment terms. That's why it'simportant to understand what loans you're signing your name to.","Stephen Dash, ContributorStudent loan expert, CEO of Credible",2015-07-05
https://www.huffingtonpost.com/entry/the-process-of-student-lo_b_7728550.html,The Process of Student Loan Deferment Explained,EDUCATION,"If you are having trouble paying a student loan due to financial hardship or special life circumstances, you might qualify for a student loan deferment. The student loan deferment process is quite simple for the right individuals.","Stephen Dash, ContributorStudent loan expert, CEO of Credible",2015-07-05
https://www.huffingtonpost.com/entry/our-golden-opportunity_b_7730406.html,Our Golden Opportunity,EDUCATION,"With the reauthorization of the absurd and dysfunctional NCLB, we have a chance to once again let teachers teach and let students learn. We have a chance to ignite their imaginations, encourage them to reach their full potential, and expand their world view beyond filling in bubble tests with a #2 pencil.","Lily Eskelsen Garcia, ContributorPresident, National Education Association",2015-07-05
